hour,PULocationID,dayofweek,demanda
10,224,0,1.04
10,224,1,1.04
10,224,2,1.39
10,224,3,1.62
10,224,4,0.7
10,224,5,1.04
10,224,6,1.62
10,229,0,16.92
10,229,1,21.32
10,229,2,23.41
10,229,3,25.38
10,229,4,21.44
10,229,5,19.47
10,229,6,17.73
10,230,0,25.38
10,230,1,27.58
10,230,2,25.96
10,230,3,27.11
10,230,4,25.96
10,230,5,28.62
10,230,6,26.19
10,231,0,10.54
10,231,1,13.09
10,231,2,11.01
10,231,3,11.47
10,231,4,9.5
10,231,5,7.76
10,231,6,7.3
10,232,0,0.23
10,232,1,0.58
10,232,2,0.46
10,232,3,0.93
10,232,4,0.7
10,232,5,0.58
10,232,6,0.35
10,233,0,12.86
10,233,1,14.6
10,233,2,14.6
10,233,3,13.79
10,233,4,14.02
10,233,5,14.25
10,233,6,11.01
10,234,0,17.5
10,234,1,21.32
10,234,2,23.99
10,234,3,21.09
10,234,4,17.61
10,234,5,19.12
10,234,6,11.7
10,236,0,44.15
10,236,1,50.64
10,236,2,59.44
10,236,3,56.89
10,236,4,50.41
10,236,5,32.33
10,236,6,30.94
10,237,0,42.29
10,237,1,56.43
10,237,2,58.86
10,237,3,59.21
10,237,4,48.55
10,237,5,32.68
10,237,6,27.93
10,238,0,20.05
10,238,1,22.36
10,238,2,25.26
10,238,3,26.54
10,238,4,22.25
10,238,5,23.06
10,238,6,24.1
10,239,0,28.04
10,239,1,27.35
10,239,2,27.46
10,239,3,29.9
10,239,4,30.24
10,239,5,28.27
10,239,6,25.38
10,243,0,0.12
10,243,1,0.12
10,243,2,0.23
10,243,3,0.12
10,243,6,0.23
10,244,0,0.81
10,244,1,0.46
10,244,2,0.81
10,244,3,1.04
10,244,4,0.35
10,244,5,0.12
10,244,6,0.58
10,246,0,10.43
10,246,1,8.23
10,246,2,11.7
10,246,3,10.54
10,246,4,8.23
10,246,5,7.76
10,246,6,5.79
10,249,0,8.81
10,249,1,12.86
10,249,2,12.63
10,249,3,11.24
10,249,4,9.5
10,249,5,9.27
10,249,6,7.3
10,261,0,2.67
10,261,1,3.94
10,261,2,3.71
10,261,3,3.82
10,261,4,3.48
10,261,5,4.06
10,261,6,3.48
10,262,0,16.45
10,262,1,18.31
10,262,2,18.89
10,262,3,20.97
10,262,4,19.81
10,262,5,14.95
10,262,6,16.45
10,263,0,18.19
10,263,1,19.12
10,263,2,18.66
10,263,3,19.93
10,263,4,16.69
10,263,5,22.6
10,263,6,18.42
11,4,0,0.23
11,4,1,0.35
11,4,2,0.23
11,4,3,0.58
11,4,4,0.46
11,4,5,0.23
11,4,6,0.23
11,12,0,0.23
11,12,1,0.23
11,12,2,0.23
11,12,3,0.12
11,12,4,0.81
11,12,5,0.7
11,12,6,0.58
11,13,0,6.37
11,13,1,7.88
11,13,2,6.84
11,13,3,7.53
11,13,4,3.94
11,13,5,5.91
11,13,6,5.56
11,24,0,2.43
11,24,1,2.09
11,24,2,2.67
11,24,3,3.24
11,24,4,2.78
11,24,5,2.78
11,24,6,3.13
11,41,0,2.32
11,41,1,1.51
11,41,2,2.09
11,41,3,1.16
11,41,4,2.9
11,41,5,2.67
11,41,6,2.67
11,42,0,0.46
11,42,1,0.93
11,42,2,0.46
11,42,3,0.7
11,42,4,0.93
11,42,5,0.35
11,42,6,0.93
11,43,0,17.96
11,43,1,20.97
11,43,2,21.67
11,43,3,22.71
11,43,4,19.35
11,43,5,19.35
11,43,6,20.86
11,45,0,1.85
11,45,1,1.27
11,45,2,0.81
11,45,3,1.04
11,45,4,1.16
11,45,5,0.58
11,45,6,0.93
11,48,0,18.77
11,48,1,18.08
11,48,2,16.8
11,48,3,15.76
11,48,4,17.5
11,48,5,22.13
11,48,6,23.29
11,50,0,6.49
11,50,1,7.07
11,50,2,6.37
11,50,3,5.45
11,50,4,4.63
11,50,5,6.84
11,50,6,6.14
11,68,0,22.6
11,68,1,22.48
11,68,2,23.06
11,68,3,23.52
11,68,4,23.87
11,68,5,25.14
11,68,6,21.44
11,74,0,2.09
11,74,1,1.39
11,74,2,1.04
11,74,3,2.2
11,74,4,1.74
11,74,5,3.48
11,74,6,2.78
11,75,0,6.84
11,75,1,6.6
11,75,2,7.18
11,75,3,8.23
11,75,4,7.88
11,75,5,4.63
11,75,6,5.45
11,79,0,9.97
11,79,1,12.86
11,79,2,9.5
11,79,3,10.54
11,79,4,10.66
11,79,5,14.14
11,79,6,13.21
11,87,0,3.24
11,87,1,4.29
11,87,2,4.52
11,87,3,4.87
11,87,4,3.71
11,87,5,3.01
11,87,6,3.36
11,88,0,2.32
11,88,1,2.32
11,88,2,2.43
11,88,3,2.67
11,88,4,2.32
11,88,5,1.74
11,88,6,1.74
11,90,0,13.67
11,90,1,12.51
11,90,2,13.21
11,90,3,14.02
11,90,4,13.9
11,90,5,18.54
11,90,6,14.83
11,100,0,14.48
11,100,1,17.38
11,100,2,14.72
11,100,3,17.27
11,100,4,13.33
11,100,5,14.25
11,100,6,11.36
11,107,0,15.18
11,107,1,16.92
11,107,2,18.19
11,107,3,18.42
11,107,4,20.39
11,107,5,25.61
11,107,6,19.7
11,113,0,10.66
11,113,1,12.17
11,113,2,13.56
11,113,3,12.4
11,113,4,10.43
11,113,5,9.62
11,113,6,8.34
11,114,0,3.82
11,114,1,4.29
11,114,2,4.87
11,114,3,5.45
11,114,4,5.1
11,114,5,4.98
11,114,6,4.29
11,116,0,0.46
11,116,1,0.46
11,116,2,0.12
11,116,3,0.35
11,116,4,0.46
11,116,5,0.46
11,116,6,0.81
11,125,0,3.82
11,125,1,5.33
11,125,2,4.4
11,125,3,5.91
11,125,4,3.24
11,125,5,3.36
11,125,6,4.63
11,127,0,0.12
11,127,3,0.12
11,127,4,0.12
11,127,6,0.12
11,128,1,0.12
11,137,0,10.2
11,137,1,12.86
11,137,2,11.36
11,137,3,12.75
11,137,4,12.51
11,137,5,10.43
11,137,6,7.18
11,140,0,25.14
11,140,1,29.78
11,140,2,31.05
11,140,3,27.81
11,140,4,26.19
11,140,5,14.95
11,140,6,16.45
11,141,0,23.75
11,141,1,23.17
11,141,2,24.8
11,141,3,25.49
11,141,4,25.26
11,141,5,25.84
11,141,6,25.72
11,142,0,26.19
11,142,1,31.4
11,142,2,30.01
11,142,3,31.17
11,142,4,29.43
11,142,5,26.54
11,142,6,28.16
11,143,0,10.31
11,143,1,11.12
11,143,2,13.33
11,143,3,12.51
11,143,4,12.4
11,143,5,11.59
11,143,6,11.47
11,144,0,2.9
11,144,1,3.94
11,144,2,3.71
11,144,3,3.71
11,144,4,4.29
11,144,5,4.63
11,144,6,4.06
11,148,0,2.55
11,148,1,2.43
11,148,2,2.32
11,148,3,2.67
11,148,4,2.67
11,148,5,4.52
11,148,6,4.98
11,151,0,7.76
11,151,1,9.04
11,151,2,10.2
11,151,3,9.62
11,151,4,9.04
11,151,5,10.89
11,151,6,13.67
11,152,0,0.35
11,152,1,0.23
11,152,2,0.35
11,152,3,0.81
11,152,4,0.7
11,152,5,0.46
11,152,6,0.12
11,153,1,0.12
11,158,0,4.63
11,158,1,3.82
11,158,2,4.75
11,158,3,4.75
11,158,4,4.29
11,158,5,5.45
11,158,6,4.98
11,161,0,39.75
11,161,1,48.67
11,161,2,49.13
11,161,3,50.17
11,161,4,45.42
11,161,5,35.92
11,161,6,33.14
11,162,0,33.02
11,162,1,37.54
11,162,2,40.9
11,162,3,40.79
11,162,4,31.29
11,162,5,34.88
11,162,6,28.97
11,163,0,26.77
11,163,1,29.78
11,163,2,30.48
11,163,3,35.34
11,163,4,27.46
11,163,5,26.42
11,163,6,23.41
11,164,0,15.53
11,164,1,20.28
11,164,2,22.02
11,164,3,22.36
11,164,4,23.64
11,164,5,18.42
11,164,6,18.66
11,166,0,4.06
11,166,1,4.17
11,166,2,5.79
11,166,3,5.45
11,166,4,5.56
11,166,5,5.33
11,166,6,4.17
11,170,0,29.66
11,170,1,34.76
11,170,2,38.82
11,170,3,34.3
11,170,4,29.2
11,170,5,27.93
11,170,6,28.74
11,186,0,37.43
11,186,1,34.53
11,186,2,41.25
11,186,3,37.66
11,186,4,29.9
11,186,5,38.93
11,186,6,32.68
11,194,1,0.23
11,202,1,0.12
11,202,5,0.23
11,202,6,0.12
11,209,0,1.39
11,209,1,0.93
11,209,2,1.04
11,209,3,0.58
11,209,4,0.7
11,209,5,0.58
11,209,6,1.16
11,211,0,3.48
11,211,1,5.33
11,211,2,3.94
11,211,3,4.63
11,211,4,5.33
11,211,5,5.45
11,211,6,3.48
11,224,0,1.27
11,224,1,1.16
11,224,2,1.04
11,224,3,1.27
11,224,4,0.7
11,224,5,1.51
11,224,6,1.85
11,229,0,18.77
11,229,1,20.97
11,229,2,23.87
11,229,3,19.47
11,229,4,23.87
11,229,5,21.21
11,229,6,19.58
11,230,0,26.07
11,230,1,26.65
11,230,2,25.03
11,230,3,29.32
11,230,4,31.05
11,230,5,29.2
11,230,6,30.71
11,231,0,9.27
11,231,1,11.7
11,231,2,12.4
11,231,3,12.51
11,231,4,10.2
11,231,5,10.43
11,231,6,9.04
11,232,0,0.58
11,232,1,0.81
11,232,2,0.46
11,232,3,0.7
11,232,4,0.35
11,232,5,0.35
11,232,6,0.35
11,233,0,10.89
11,233,1,15.18
11,233,2,14.48
11,233,3,13.67
11,233,4,14.25
11,233,5,13.9
11,233,6,13.21
11,234,0,20.63
11,234,1,20.39
11,234,2,24.57
11,234,3,25.61
11,234,4,21.67
11,234,5,24.33
11,234,6,20.28
11,236,0,50.75
11,236,1,58.4
11,236,2,63.5
11,236,3,61.53
11,236,4,50.64
11,236,5,41.25
11,236,6,36.04
11,237,0,46.58
11,237,1,59.91
11,237,2,63.62
11,237,3,65.47
11,237,4,56.66
11,237,5,39.17
11,237,6,39.51
11,238,0,21.09
11,238,1,21.55
11,238,2,23.87
11,238,3,25.38
11,238,4,22.71
11,238,5,23.87
11,238,6,20.05
11,239,0,28.74
11,239,1,34.65
11,239,2,32.21
11,239,3,29.43
11,239,4,28.04
11,239,5,31.29
11,239,6,27.81
11,243,0,0.35
11,243,1,0.35
11,243,2,0.12
11,243,3,0.12
11,243,4,0.12
11,244,0,0.93
11,244,1,0.93
11,244,2,1.04
11,244,3,1.16
11,244,4,0.58
11,244,5,0.35
11,244,6,0.23
11,246,0,11.59
11,246,1,11.82
11,246,2,12.17
11,246,3,13.9
11,246,4,11.01
11,246,5,11.36
11,246,6,12.05
11,249,0,8.23
11,249,1,11.12
11,249,2,10.43
11,249,3,10.2
11,249,4,9.62
11,249,5,12.28
11,249,6,13.44
11,261,0,5.68
11,261,1,5.33
11,261,2,4.75
11,261,3,4.75
11,261,4,3.48
11,261,5,7.07
11,261,6,4.98
11,262,0,15.06
11,262,1,18.08
11,262,2,18.54
11,262,3,19.7
11,262,4,15.41
11,262,5,16.34
11,262,6,16.11
11,263,0,17.61
11,263,1,18.89
11,263,2,22.13
11,263,3,19.12
11,263,4,22.02
11,263,5,22.94
11,263,6,21.21
12,4,0,0.35
12,4,1,0.46
12,4,2,0.23
12,4,3,0.7
12,4,4,0.12
12,4,5,0.46
12,4,6,0.46
12,12,0,0.46
12,12,1,0.81
12,12,2,0.46
12,12,3,0.58
12,12,4,0.58
12,12,5,0.23
12,12,6,0.58
12,13,0,6.49
12,13,1,6.37
12,13,2,7.07
12,13,3,7.07
12,13,4,6.49
12,13,5,6.49
12,13,6,6.6
12,24,0,3.13
12,24,1,3.24
12,24,2,3.01
12,24,3,3.01
12,24,4,3.24
12,24,5,2.78
12,24,6,2.9
12,41,0,1.85
12,41,1,2.78
12,41,2,1.97
12,41,3,2.43
12,41,4,1.85
12,41,5,2.09
12,41,6,3.71
12,42,0,0.35
12,42,1,0.7
12,42,2,1.16
12,42,3,0.46
12,42,4,0.7
12,42,5,0.7
12,42,6,1.62
12,43,0,20.16
12,43,1,19.81
12,43,2,22.02
12,43,3,23.29
12,43,4,23.06
12,43,5,22.48
12,43,6,20.16
12,45,0,0.93
12,45,1,1.39
12,45,2,0.7
12,45,3,1.16
12,45,4,1.16
12,45,5,1.04
12,45,6,1.04
12,48,0,15.3
12,48,1,17.73
12,48,2,18.31
12,48,3,20.28
12,48,4,16.8
12,48,5,22.02
12,48,6,24.68
12,50,0,6.6
12,50,1,6.84
12,50,2,7.18
12,50,3,6.37
12,50,4,6.37
12,50,5,6.49
12,50,6,7.53
12,68,0,22.13
12,68,1,23.87
12,68,2,22.6
12,68,3,26.3
12,68,4,23.52
12,68,5,28.39
12,68,6,25.49
12,74,0,1.62
12,74,1,2.09
12,74,2,1.97
12,74,3,1.85
12,74,4,2.9
12,74,5,3.01
12,74,6,3.48
12,75,0,6.95
12,75,1,8.23
12,75,2,6.95
12,75,3,7.53
12,75,4,6.49
12,75,5,8.57
12,75,6,6.95
12,79,0,8.11
12,79,1,8.81
12,79,2,12.05
12,79,3,12.05
12,79,4,10.08
12,79,5,16.22
12,79,6,15.06
12,87,0,4.29
12,87,1,4.4
12,87,2,4.75
12,87,3,5.21
12,87,4,4.17
12,87,5,5.1
12,87,6,5.1
12,88,0,3.01
12,88,1,2.32
12,88,2,3.13
12,88,3,2.32
12,88,4,3.01
12,88,5,1.85
12,88,6,2.2
12,90,0,14.48
12,90,1,13.56
12,90,2,13.44
12,90,3,14.6
12,90,4,17.84
12,90,5,15.64
12,90,6,17.5
12,100,0,16.69
12,100,1,14.14
12,100,2,15.3
12,100,3,17.15
12,100,4,15.06
12,100,5,13.9
12,100,6,12.28
12,107,0,17.5
12,107,1,19.7
12,107,2,17.73
12,107,3,16.45
12,107,4,19.12
12,107,5,20.97
12,107,6,21.44
12,113,0,11.59
12,113,1,11.01
12,113,2,13.44
12,113,3,15.18
12,113,4,10.89
12,113,5,13.67
12,113,6,12.98
12,114,0,5.33
12,114,1,4.98
12,114,2,6.95
12,114,3,5.79
12,114,4,6.6
12,114,5,10.08
12,114,6,7.88
12,116,0,0.35
12,116,1,0.23
12,116,2,0.93
12,116,3,0.7
12,116,4,0.46
12,116,5,0.35
12,116,6,0.58
12,120,4,0.12
12,125,0,2.78
12,125,1,4.87
12,125,2,6.03
12,125,3,3.24
12,125,4,4.06
12,125,5,5.45
12,125,6,3.94
12,127,4,0.12
12,127,6,0.12
12,137,0,11.47
12,137,1,11.01
12,137,2,11.59
12,137,3,11.47
12,137,4,11.47
12,137,5,11.01
12,137,6,9.5
12,140,0,30.24
12,140,1,29.32
12,140,2,29.32
12,140,3,30.48
12,140,4,27.0
12,140,5,18.42
12,140,6,16.92
12,141,0,25.72
12,141,1,27.58
12,141,2,28.16
12,141,3,26.54
12,141,4,24.1
12,141,5,24.68
12,141,6,29.32
12,142,0,30.01
12,142,1,32.21
12,142,2,34.88
12,142,3,35.11
12,142,4,33.14
12,142,5,32.21
12,142,6,31.17
12,143,0,9.15
12,143,1,14.02
12,143,2,13.44
12,143,3,15.87
12,143,4,13.44
12,143,5,13.33
12,143,6,12.05
12,144,0,4.52
12,144,1,4.4
12,144,2,5.33
12,144,3,5.33
12,144,4,5.68
12,144,5,7.3
12,144,6,6.14
12,148,0,3.36
12,148,1,3.24
12,148,2,3.71
12,148,3,4.52
12,148,4,3.82
12,148,5,4.98
12,148,6,5.68
12,151,0,10.08
12,151,1,9.5
12,151,2,9.73
12,151,3,10.54
12,151,4,9.5
12,151,5,11.59
12,151,6,10.43
12,152,0,0.12
12,152,1,0.23
12,152,2,0.35
12,152,3,0.46
12,152,4,0.35
12,152,5,0.23
12,152,6,1.04
12,158,0,4.63
12,158,1,3.36
12,158,2,6.03
12,158,3,6.95
12,158,4,5.68
12,158,5,5.91
12,158,6,7.88
12,161,0,46.58
12,161,1,52.95
12,161,2,62.34
12,161,3,56.66
12,161,4,47.28
12,161,5,36.27
12,161,6,37.54
12,162,0,36.15
12,162,1,39.86
12,162,2,42.99
12,162,3,40.56
12,162,4,34.65
12,162,5,34.76
12,162,6,29.08
12,163,0,31.17
12,163,1,33.02
12,163,2,36.96
12,163,3,31.98
12,163,4,29.08
12,163,5,31.05
12,163,6,26.65
12,164,0,21.09
12,164,1,23.41
12,164,2,22.36
12,164,3,23.75
12,164,4,21.32
12,164,5,19.81
12,164,6,19.81
12,166,0,3.94
12,166,1,6.37
12,166,2,5.79
12,166,3,5.45
12,166,4,5.79
12,166,5,5.33
12,166,6,4.52
12,170,0,26.77
12,170,1,33.95
12,170,2,38.93
12,170,3,39.98
12,170,4,31.87
12,170,5,30.59
12,170,6,25.03
12,186,0,34.07
12,186,1,31.05
12,186,2,37.89
12,186,3,34.07
12,186,4,32.33
12,186,5,39.98
12,186,6,35.23
12,194,0,0.12
12,194,2,0.12
12,194,6,0.12
12,202,2,0.12
12,202,4,0.12
12,202,5,0.12
12,209,0,1.62
12,209,1,1.04
12,209,2,1.39
12,209,3,1.51
12,209,4,1.51
12,209,5,1.27
12,209,6,0.93
12,211,0,4.29
12,211,1,6.14
12,211,2,6.72
12,211,3,6.14
12,211,4,6.84
12,211,5,8.0
12,211,6,6.14
12,224,0,1.16
12,224,1,0.81
12,224,2,1.16
12,224,3,1.74
12,224,4,1.51
12,224,5,1.51
12,224,6,2.32
12,229,0,21.9
12,229,1,20.05
12,229,2,23.99
12,229,3,25.14
12,229,4,19.12
12,229,5,21.55
12,229,6,21.67
12,230,0,29.2
12,230,1,25.03
12,230,2,31.87
12,230,3,26.88
12,230,4,28.39
12,230,5,27.46
12,230,6,31.17
12,231,0,10.08
12,231,1,10.89
12,231,2,13.21
12,231,3,12.98
12,231,4,11.82
12,231,5,13.21
12,231,6,12.75
12,232,0,0.93
12,232,1,0.46
12,232,2,0.35
12,232,3,0.35
12,232,4,0.23
12,232,5,0.93
12,232,6,1.27
12,233,0,14.72
12,233,1,13.21
12,233,2,15.99
12,233,3,16.8
12,233,4,14.6
12,233,5,15.53
12,233,6,14.02
12,234,0,22.02
12,234,1,27.35
12,234,2,27.11
12,234,3,26.42
12,234,4,25.03
12,234,5,29.32
12,234,6,22.83
12,236,0,48.78
12,236,1,60.37
12,236,2,62.22
12,236,3,63.5
12,236,4,52.14
12,236,5,50.75
12,236,6,43.68
12,237,0,59.44
12,237,1,67.21
12,237,2,71.26
12,237,3,65.24
12,237,4,56.43
12,237,5,43.45
12,237,6,38.7
12,238,0,20.05
12,238,1,20.63
12,238,2,23.87
12,238,3,25.61
12,238,4,25.72
12,238,5,25.26
12,238,6,26.88
12,239,0,31.4
12,239,1,31.29
12,239,2,34.99
12,239,3,30.13
12,239,4,29.08
12,239,5,37.89
12,239,6,37.54
12,243,0,0.23
12,243,2,0.23
12,243,3,0.46
12,243,4,0.12
12,243,6,0.12
12,244,0,0.7
12,244,1,0.7
12,244,2,1.16
12,244,3,0.7
12,244,4,0.81
12,244,5,0.58
12,244,6,0.46
12,246,0,12.51
12,246,1,14.25
12,246,2,15.64
12,246,3,14.83
12,246,4,13.21
12,246,5,15.99
12,246,6,16.92
12,249,0,8.23
12,249,1,10.54
12,249,2,11.94
12,249,3,9.97
12,249,4,12.98
12,249,5,16.92
12,249,6,15.06
12,261,0,5.91
12,261,1,7.65
12,261,2,5.91
12,261,3,5.45
12,261,4,4.75
12,261,5,7.07
12,261,6,7.88
12,262,0,15.06
12,262,1,15.18
12,262,2,17.96
12,262,3,17.84
12,262,4,16.92
12,262,5,17.03
12,262,6,15.18
12,263,0,16.69
12,263,1,21.09
12,263,2,22.25
12,263,3,17.38
12,263,4,17.73
12,263,5,22.13
12,263,6,21.78
13,4,0,0.46
13,4,1,0.58
13,4,2,0.58
13,4,3,0.23
13,4,4,0.46
13,4,5,0.35
13,4,6,0.46
13,12,0,1.16
13,12,1,1.27
13,12,2,0.93
13,12,3,0.81
13,12,4,0.58
13,12,5,1.04
13,12,6,0.93
13,13,0,6.84
13,13,1,6.03
13,13,2,8.23
13,13,3,9.39
13,13,4,7.65
13,13,5,8.0
13,13,6,6.49
13,24,0,2.67
13,24,1,2.32
13,24,2,3.24
13,24,3,3.59
13,24,4,3.71
13,24,5,3.36
13,24,6,3.13
13,41,0,1.74
13,41,1,3.01
13,41,2,1.62
13,41,3,2.78
13,41,4,3.13
13,41,5,3.71
13,41,6,2.9
13,42,0,0.46
13,42,1,0.46
13,42,2,0.7
13,42,3,0.58
13,42,4,0.58
13,42,5,0.81
13,42,6,0.93
13,43,0,21.9
13,43,1,22.13
13,43,2,19.7
13,43,3,26.3
13,43,4,23.29
13,43,5,28.16
13,43,6,27.69
13,45,0,1.04
13,45,1,1.39
13,45,2,2.09
13,45,3,1.51
13,45,4,1.51
13,45,5,1.04
13,45,6,1.27
13,48,0,18.08
13,48,1,17.5
13,48,2,17.38
13,48,3,20.05
13,48,4,18.31
13,48,5,22.36
13,48,6,22.02
13,50,0,6.49
13,50,1,7.18
13,50,2,7.07
13,50,3,6.37
13,50,4,8.11
13,50,5,9.27
13,50,6,7.42
13,68,0,25.84
13,68,1,24.68
13,68,2,27.11
13,68,3,28.39
13,68,4,25.96
13,68,5,31.05
13,68,6,26.88
13,74,0,3.01
13,74,1,1.85
13,74,2,1.27
13,74,3,2.67
13,74,4,2.2
13,74,5,4.17
13,74,6,3.24
13,75,0,7.42
13,75,1,5.79
13,75,2,6.6
13,75,3,7.3
13,75,4,9.85
13,75,5,5.56
13,75,6,6.95
13,79,0,11.36
13,79,1,9.5
13,79,2,11.01
13,79,3,8.81
13,79,4,14.95
13,79,5,18.42
13,79,6,18.77
13,87,0,4.4
13,87,1,2.9
13,87,2,4.4
13,87,3,4.29
13,87,4,7.18
13,87,5,3.82
13,87,6,5.45
13,88,0,3.36
13,88,1,3.13
13,88,2,2.9
13,88,3,3.59
13,88,4,3.48
13,88,5,3.48
13,88,6,2.2
13,90,0,12.51
13,90,1,14.14
13,90,2,15.76
13,90,3,14.48
13,90,4,15.3
13,90,5,18.31
13,90,6,15.99
13,100,0,14.02
13,100,1,13.67
13,100,2,17.96
13,100,3,19.12
13,100,4,15.41
13,100,5,15.99
13,100,6,14.48
13,107,0,15.53
13,107,1,17.73
13,107,2,22.36
13,107,3,20.97
13,107,4,20.63
13,107,5,23.75
13,107,6,23.17
13,113,0,11.01
13,113,1,10.89
13,113,2,10.78
13,113,3,12.51
13,113,4,13.56
13,113,5,13.79
13,113,6,12.86
13,114,0,4.98
13,114,1,5.68
13,114,2,6.37
13,114,3,7.07
13,114,4,8.46
13,114,5,10.43
13,114,6,8.23
13,116,0,0.46
13,116,1,0.46
13,116,2,0.58
13,116,3,0.58
13,116,4,0.46
13,116,5,0.7
13,116,6,0.46
13,125,0,3.82
13,125,1,5.56
13,125,2,4.29
13,125,3,4.98
13,125,4,3.71
13,125,5,5.91
13,125,6,3.59
13,127,1,0.12
13,127,2,0.23
13,127,3,0.12
13,128,6,0.12
13,137,0,10.08
13,137,1,11.47
13,137,2,12.4
13,137,3,10.31
13,137,4,13.33
13,137,5,10.78
13,137,6,8.57
13,140,0,20.97
13,140,1,28.62
13,140,2,32.79
13,140,3,29.43
13,140,4,25.49
13,140,5,16.11
13,140,6,16.22
13,141,0,24.45
13,141,1,24.8
13,141,2,29.08
13,141,3,26.07
13,141,4,28.51
13,141,5,26.19
13,141,6,25.84
13,142,0,25.96
13,142,1,33.72
13,142,2,40.32
13,142,3,32.56
13,142,4,34.76
13,142,5,40.9
13,142,6,34.18
13,143,0,12.51
13,143,1,12.4
13,143,2,12.05
13,143,3,13.9
13,143,4,12.51
13,143,5,15.3
13,143,6,12.51
13,144,0,5.1
13,144,1,6.26
13,144,2,6.03
13,144,3,6.26
13,144,4,6.6
13,144,5,11.94
13,144,6,9.04
13,148,0,2.55
13,148,1,3.13
13,148,2,3.94
13,148,3,5.1
13,148,4,3.94
13,148,5,7.3
13,148,6,6.72
13,151,0,8.11
13,151,1,9.73
13,151,2,9.97
13,151,3,9.97
13,151,4,11.7
13,151,5,11.59
13,151,6,11.7
13,152,0,0.81
13,152,1,0.35
13,152,2,0.23
13,152,3,0.46
13,152,4,0.93
13,152,5,0.81
13,152,6,1.16
13,153,6,0.12
13,158,0,5.68
13,158,1,4.63
13,158,2,5.21
13,158,3,6.84
13,158,4,9.04
13,158,5,7.65
13,158,6,8.46
13,161,0,51.45
13,161,1,63.04
13,161,2,62.34
13,161,3,60.72
13,161,4,51.22
13,161,5,46.0
13,161,6,35.11
13,162,0,39.4
13,162,1,42.87
13,162,2,45.08
13,162,3,43.45
13,162,4,38.01
13,162,5,32.91
13,162,6,32.33
13,163,0,28.04
13,163,1,35.92
13,163,2,40.44
13,163,3,35.34
13,163,4,30.82
13,163,5,32.33
13,163,6,27.35
13,164,0,21.9
13,164,1,24.1
13,164,2,28.27
13,164,3,27.81
13,164,4,22.25
13,164,5,19.35
13,164,6,17.84
13,166,0,5.79
13,166,1,5.33
13,166,2,6.14
13,166,3,6.37
13,166,4,6.72
13,166,5,4.98
13,166,6,5.45
13,170,0,31.87
13,170,1,37.54
13,170,2,38.24
13,170,3,35.23
13,170,4,33.14
13,170,5,28.27
13,170,6,25.96
13,186,0,35.46
13,186,1,30.82
13,186,2,32.56
13,186,3,31.52
13,186,4,35.23
13,186,5,38.35
13,186,6,36.62
13,194,6,0.12
13,202,2,0.23
13,202,3,0.12
13,202,5,0.12
13,202,6,0.12
13,209,0,1.74
13,209,1,1.27
13,209,2,1.39
13,209,3,1.85
13,209,4,1.51
13,209,5,2.2
13,209,6,2.67
13,211,0,5.21
13,211,1,4.98
13,211,2,5.33
13,211,3,5.33
13,211,4,4.87
13,211,5,8.0
13,211,6,6.49
13,224,0,0.7
13,224,1,1.51
13,224,2,0.81
13,224,3,1.51
13,224,4,1.39
13,224,5,2.32
13,224,6,0.93
13,229,0,22.36
13,229,1,21.21
13,229,2,23.06
13,229,3,22.83
13,229,4,20.28
13,229,5,23.06
13,229,6,20.74
13,230,0,29.2
13,230,1,27.93
13,230,2,31.29
13,230,3,31.05
13,230,4,29.2
13,230,5,27.11
13,230,6,29.9
13,231,0,10.43
13,231,1,13.09
13,231,2,12.17
13,231,3,14.95
13,231,4,10.66
13,231,5,12.51
13,231,6,12.05
13,232,0,0.93
13,232,1,0.58
13,232,2,0.58
13,232,3,0.58
13,232,4,0.23
13,232,5,0.93
13,232,6,0.81
13,233,0,13.67
13,233,1,12.63
13,233,2,17.15
13,233,3,16.8
13,233,4,15.3
13,233,5,16.69
13,233,6,13.09
13,234,0,26.19
13,234,1,30.36
13,234,2,34.41
13,234,3,30.94
13,234,4,25.26
13,234,5,30.71
13,234,6,23.75
13,236,0,49.13
13,236,1,58.75
13,236,2,57.13
13,236,3,60.14
13,236,4,58.05
13,236,5,44.96
13,236,6,44.5
13,237,0,56.89
13,237,1,66.05
13,237,2,68.95
13,237,3,68.13
13,237,4,60.95
13,237,5,48.2
13,237,6,48.32
13,238,0,20.74
13,238,1,23.75
13,238,2,26.42
13,238,3,22.36
13,238,4,24.33
13,238,5,25.14
13,238,6,24.57
13,239,0,26.77
13,239,1,34.53
13,239,2,30.94
13,239,3,37.78
13,239,4,35.57
13,239,5,37.43
13,239,6,37.08
13,243,0,0.12
13,243,1,0.35
13,243,2,0.35
13,243,3,0.12
13,243,5,0.12
13,244,0,1.16
13,244,1,0.81
13,244,2,0.46
13,244,3,0.81
13,244,4,0.93
13,244,5,0.23
13,244,6,0.58
13,246,0,14.95
13,246,1,16.22
13,246,2,16.11
13,246,3,17.73
13,246,4,15.3
13,246,5,22.36
13,246,6,18.08
13,249,0,9.5
13,249,1,11.01
13,249,2,12.05
13,249,3,12.63
13,249,4,15.53
13,249,5,16.45
13,249,6,13.44
13,261,0,6.72
13,261,1,6.14
13,261,2,7.76
13,261,3,6.14
13,261,4,7.88
13,261,5,8.0
13,261,6,7.18
13,262,0,13.33
13,262,1,11.36
13,262,2,14.48
13,262,3,16.92
13,262,4,13.79
